时间,博文id,用户,用户id,评论,转发,点赞,博文,情感分数
2020年01月21日 00:15,4.46296E+15,津彩生活,1612660824,8,25,208,"
                    年纪小的孩子应该不认识他。2003年，非典时期，“把重病人都送到我这里来”——钟南山。现在2020年，他84岁了，他出发去了武汉。继续在疫情的第一线！L央视新闻的秒拍视频 #钟南山肯定新型冠状病毒肺炎人传人# #武汉发现不明原因肺炎# ​                ",-1
2020年01月21日 01:36,4.46298E+15,青岛卫生健康,3233397440,1,59,63,"
                    青岛市积极做好新型冠状病毒感染肺炎疫情防控工作       自国家公布武汉市发生新型冠状病毒感染肺炎疫情后，我市全面加强了预检分诊和发热门诊筛查诊疗工作。1月20日，我市对收治的一名来自武汉的不明原因肺炎患者进行了核酸检测，检测结果为阳性，疑似新型肺炎病例，目前该病患正在定点医院隔离治疗，密切接触人员已实行医学观察。患者实验室检验结果正在按规定复核中，一旦确诊，将及时向社会公布。      青岛市委、市政府高度重视新型冠状病毒感染肺炎防控工作，对防控工作提出明确要求。市卫生健康委迅速响应、全面部署，防控工作有序进行。成立了新型冠状病毒感染肺炎防控应对领导小组、工作组和专家组，制定方案，明确职责，全力救治患者，同时做好医务人员的个人防护以及患者家属等密切接触人员宣教、防护和医学观察工作。全力加强预检分诊和发热门诊的力量配置，规范开展对可疑病例的监测、筛查、诊断治疗和处置工作。加大联防联控力度，强化防控工作人员培训和物资设备等储备，做到应备尽备。深化爱国卫生运动，实施城乡环境整治，加强农贸市场管理，有效预防冬春季常见病。      临近春节，人员流动频繁，又值冬春季呼吸道传染病高发季节，希望广大人民群众要切实做好个人卫生防护，勤洗手、戴口罩，注意保持室内环境卫生和空气流通，尽量减少到空气不流通或人流密集的公众场合活动，如有发热、呼吸道感染症状，请及时到当地医疗机构发热门诊就诊。                                青岛市卫生健康委员会                                         2020年1月20日 收起全文d
                ",21
2020年01月21日 00:52,4.46297E+15,重庆检察,5915215161,35,12,136,"
                    #重庆身边事# 【重庆市积极防控新型冠状病毒感染的肺炎】1月20日，重庆日报记者从市卫生健康委获悉，自国家卫生健康委公布武汉不明原因肺炎疫情以来，重庆高度重视新型冠状病毒感染的肺炎防控工作。市卫生健康委积极行动，迅速响应，成立了疫情防控工作领导小组和专项工作办公室以及市级专家组，及时制定了《重庆市新型冠状病毒感染的肺炎疫情防控应急预案》及相关工作方案，对各区县医疗机构预检分诊、监测筛查、病例救治等工作进行规范，一旦确诊新型冠状病毒感染的肺炎，将及时公布。 目前，全市已明确区县定点救治医院的区域中心医院，各地已做好应急值守、物资储备和病例救治相关准备，确保全市人民平安祥和过春节。@重庆日报  O重庆市积极防控新型冠状病毒感染的肺炎 收起全文d
                ",13
今天16:15,4.59366E+15,微天下,1893801487,42,5,1717,"
                    #俄或在奥运会上用喀秋莎代替国歌#  提起俄罗斯你最先想到的一首歌是什么？ ​                ",1
今天15:50,4.59366E+15,偷听bot,2816125940,0,11266,5345,"
                    👂🏻：我们酒吧是拉吧，对面刚巧是钙吧，等电梯时听到两个Gay的讨论：“刚刚那个T真的好帅啊！” ​                ",3
今天15:51,4.59366E+15,天天向上,1507921471,1086,1980,8382,"
                    #天天向上# 【时尚大片】#陈漫镜头下的天天兄弟# 是什么样？1月17日本周日晚10点揭晓！#汪涵# @陈漫ChenMan @钱枫oscarqian @大张伟 @UNIQ-王一博  L天天向上的微博视频 ​                ",1
今天16:12,4.59366E+15,张新成,1955957617,14381,22790,43370,"
                    #明星大侦探#咳咳咳，拿好本子和笔，跟上节奏哈，一起来做做这道时间逻辑题 L张新成的微博视频 ​                ",5
今天16:13,4.59366E+15,A股侠女,5091912327,20,3,945,"
                    春节期间不休市，你赞成吗？ 你赞成吗？ ​                ",1
今天15:50,4.59366E+15,偷听bot,2816125940,0,10729,5100,"
                    👂🏻：我们酒吧是拉吧，对面刚巧是钙吧，等电梯时听到两个Gay的讨论：“刚刚那个T真的好帅啊！” ​                ",3
今天16:00,4.59366E+15,THE9官博,7460268992,4769,10014,149658,"
                    THE9 有光，绽放在每一个舞台；有爱，存在于彼此心间；有我，带来无限精彩！打破黑夜寂静，闪烁明亮辉芒，今夜让我们一起吹响惊喜号角，为爱尖叫吧！ ​                ",6
今天15:51,4.59366E+15,天天向上,1507921471,1076,1946,8248,"
                    #天天向上# 【时尚大片】#陈漫镜头下的天天兄弟# 是什么样？1月17日本周日晚10点揭晓！#汪涵# @陈漫ChenMan @钱枫oscarqian @大张伟 @UNIQ-王一博  L天天向上的微博视频 ​                ",1
今天16:02,4.59366E+15,微博会员,2715025067,70,91,5810,"
                    2020年3月份至去年年底，#中国已出口2242亿只口罩#，价值3400亿元，相当于为中国以外的全球每个人提供了近40个口罩。一场横跨2020年和2021年的抗疫持久战，回望抗疫路，致敬逆行者！#寄出祝福 感谢有你# 你会为抗疫的英雄们送上什么祝福呢？ 你会为抗疫英雄们送上什么祝福呢？  ​                ",11
今天16:02,4.59366E+15,南方日报,1682207150,115,27,13622,"
                    【#卢书记应该怎么办#？我们给这道“送命题”梳理了一下重点】#大连通报街道办副主任不配合防疫登记# “卢书记”火了。这两天，网络传出大连市金普新区一女子进小区拒不配合志愿者登记，并给社区卢书记打电话要求放行的视频，引发舆论关注。#大连通报卢书记事件# 很快，处分来了。#王主任#王 ​                ",0
2020年01月21日 07:43,4.46308E+15,紫荆树,1198220993,8,10,33,"
                    【钟南山：新型冠状病毒很大可能来自野生动物】20日晚间，国家卫健委高级别专家组组长钟南山院士在接受央视连线时表示，根据流行病学分析，此次新型冠状病毒来源很大可能是野生动物，比如竹鼠、獾等。此前，武汉卫健委多份关于此次肺炎疫情的通报显示，陆续出现不明原因肺炎病人的地点，初步锁定为武汉市华南海鲜市场。 收起全文d
                ",2
2020年01月21日 07:12,4.46307E+15,青岛早报,1899227237,16,7,22,"
                    #早报快讯# 【青岛发现一新型冠状病毒肺炎疑似病例，目前正在隔离治疗】1月21日，青岛市卫生健康委发布公告，1月20日，我市对收治的一名来自武汉的不明原因肺炎患者进行了核酸检测，检测结果为阳性，疑似新型肺炎病例，目前该病患正在定点医院隔离治疗，密切接触人员已实行医学观察。患者实验室检验结果正在按规定复核中，一旦确诊，将及时向社会公布。自国家公布武汉市发生新型冠状病毒感染肺炎疫情后，青岛市委、市政府高度重视新型冠状病毒感染肺炎防控工作，对防控工作提出明确要求。市卫生健康委迅速响应、全面部署，防控工作有序进行。成立了新型冠状病毒感染肺炎防控应对领导小组、工作组和专家组，制定方案，明确职责，全力救治患者，同时做好医务人员的个人防护以及患者家属等密切接触人员宣教、防护和医学观察工作。全力加强预检分诊和发热门诊的力量配置，规范开展对可疑病例的监测、筛查、诊断治疗和处置工作。加大联防联控力度，强化防控工作人员培训和物资设备等储备，做到应备尽备。深化爱国卫生运动，实施城乡环境整治，加强农贸市场管理，有效预防冬春季常见病。临近春节，人员流动频繁，又值冬春季呼吸道传染病高发季节，希望广大人民群众要切实做好个人卫生防护，勤洗手、戴口罩，注意保持室内环境卫生和空气流通，尽量减少到空气不流通或人流密集的公众场合活动，如有发热、呼吸道感染症状，请及时到当地医疗机构发热门诊就诊。（早报记者 黄飞） 收起全文d
                ",20
2020年01月21日 08:25,4.46309E+15,新京报,1644114654,165,71,692,"
                    【#肺炎诡影#】2019年最后两天，公众还沉浸在步入新年喜悦中，一条关于武汉的新闻，起初并不起眼。12月30日晚间，两份武汉市卫健委的通知在网络流传。一份落款为武汉市卫建委《关于做好不明原因肺炎救治工作的紧急通知》提到，武汉部分医疗机构陆续出现不明原因肺炎病人，要求各医疗机构成立工作专班，规范救治，并统计救治情况，及时上报信息。另一份《市卫生健康委关于报送不明原因肺炎救治情况的紧急通知》中提到，陆续出现不明原因肺炎病人的地点，初步锁定为武汉市华南海鲜市场。1月10日之后，武汉病例骤增，武汉市卫健委20日凌晨通报，仅1月18日、19日两天，共新确诊肺炎病例136例。#新型冠状病毒# O肺炎诡影 收起全文d
                ",0
2020年01月21日 09:47,4.46311E+15,观察者网,1887344341,109,322,637,"
                    2019年末，武汉暴发“不明原因肺炎”。经历过2003年非典疫情的人对冠状病毒不会陌生。那场可怕传染病的病原体正是一种冠状病毒。如今，与SARS病毒相近的新型冠状病毒在中国大陆卷土重来，我们应该怎样应对？ O对抗新型冠状病毒，能从抗击非典中汲取什么经验？ ​                ",-3
2020年01月21日 09:41,4.46311E+15,中国网,3164957712,18,196,88,"
                    【漫画看懂新型冠状病毒肺炎 可防！可控！可治！】近期在武汉陆续发现不明原因肺炎病例，已蔓延到上海、深圳、北京、广州，甚至更多地方！春节来临，更加让人感觉心里怕怕的。这次肺炎的罪魁祸首是谁，如何科学对待？有数君带你一起来看看。O漫画看懂新型冠状病毒肺炎 可防！可控！可治！ ​                ",14
2020年01月21日 08:20,4.46309E+15,青岛发布,2239082677,189,76,680,"
                    【青岛市积极做好新型冠状病毒感染肺炎疫情防控工作】 自国家公布武汉市发生新型冠状病毒感染肺炎疫情后，我市全面加强了预检分诊和发热门诊筛查诊疗工作。1月20日，我市对收治的一名来自武汉的不明原因肺炎患者进行了核酸检测，检测结果为阳性，疑似新型肺炎病例，目前该病患正在定点医院隔离治疗，密切接触人员已实行医学观察。患者实验室检验结果正在按规定复核中，一旦确诊，将及时向社会公布。青岛市委、市政府高度重视新型冠状病毒感染肺炎防控工作，对防控工作提出明确要求。市卫生健康委迅速响应、全面部署，防控工作有序进行。成立了新型冠状病毒感染肺炎防控应对领导小组、工作组和专家组，制定方案，明确职责，全力救治患者，同时做好医务人员的个人防护以及患者家属等密切接触人员宣教、防护和医学观察工作。全力加强预检分诊和发热门诊的力量配置，规范开展对可疑病例的监测、筛查、诊断治疗和处置工作。加大联防联控力度，强化防控工作人员培训和物资设备等储备，做到应备尽备。深化爱国卫生运动，实施城乡环境整治，加强农贸市场管理，有效预防冬春季常见病。临近春节，人员流动频繁，又值冬春季呼吸道传染病高发季节，希望广大人民群众要切实做好个人卫生防护，勤洗手、戴口罩，注意保持室内环境卫生和空气流通，尽量减少到空气不流通或人流密集的公众场合活动，如有发热、呼吸道感染症状，请及时到当地医疗机构发热门诊就诊。O网页链接 O青岛市积极做好新型冠状病毒感染肺炎疫情防控工作 收起全文d
                ",19
2020年01月21日 09:42,4.46311E+15,李叁柒Max,7327464417,206,125,1043,"
                    中国传染病防控的软硬件都经历了非典的全方位考验，先是建立了不明原因肺炎监测系统，后又建立了国家重大传染病监测系统。可以说我国目前拥有较为完善的公共卫生应急体系和传染病防控体系，在硬件上，我国的传染病监测和网络直报系统当属全世界最大，也是最快的，还有身经百战、经验丰富的技术支撑队伍。在和H5N1高致病性禽流感病毒、甲型H1N1病毒的两场硬仗中都不负众望，无论信息透明公开程度、风险交流能力、人群暴发控制能力，以及重症临床救治能力都堪称世界级的高水准。在与病毒的较量之中，人类总是处于下风。科研人员几乎每年都在发现和分离出不同的新流感病毒株，然后制造出相应疫苗，但是病毒总是在变异，让辛辛苦苦研发出来的大部分疫苗奈何不得。新病毒的不确定性是永恒存在的，这也是人类必须要面对的现实。但在现代社会，一种传染病大规模流行并导致严重死亡的可能性极小，人类的经验和疾控基础设施都能够将绝大多数病毒控制在一定范围内。像甲型H1N1一直都在世界多国传播，也是致命性的，但这一疫情始终没有失控。打好公共卫生基础，加强全社会的传染病防控意识，将疾病防控和健康教育工作纳入常态化实施管理，不断完善预测预警机制，确保疫情早发现、早报告、早治疗、早控制，同时，大众也从心理层面和行为模式上熟悉和适应传染病的日常常态监管。这一次，心理上蔑视，行为上重视，不去和少去人多的地方，认真勤快地洗手，不要不好意思戴口罩。讲究个人卫生，多开窗、常通风，密闭空间是病毒流行的最爱。再则是要多喝水，多吃新鲜蔬果、多锻炼，保持身体处于良好平衡状态。另外，要避免接触、食用野生动物，接触生的肉类食品后要彻底洗手，肉蛋类食品一定要熟透再吃，生熟菜板器皿要分开。#新型冠状病毒肺炎纳入法定传染病##武汉15名医务人员感染新型冠状病毒# 收起全文d
                ",53
2020年01月21日 08:04,4.46308E+15,青岛晚报,2359224985,1,13,3,"
                    【青岛收治一例疑似新型肺炎病例，目前正在隔离治疗】从市卫生健康委获悉，1月20日，青岛市对收治的一名来自武汉的不明原因肺炎患者进行了核酸检测，检测结果为阳性，疑似新型肺炎病例，目前该病患正在定点医院隔离治疗，密切接触人员已实行医学观察。患者实验室检验结果正在按规定复核中，一旦确诊，将及时向社会公布。（青岛日报） 收起全文d
                ",5
2020年01月21日 09:39,4.46311E+15,财新周刊,1678221494,0,5,10,"
                    【钟南山：新型冠状病毒肺炎“肯定人传人”】自从2019年12月31日“不明原因肺炎”由武汉卫健委公开披露以来，病毒是否人传人的答案一直模糊 O钟南山：新型冠状病毒肺炎“肯定人传人” ​                ",1
2020年01月21日 09:56,4.46311E+15,半岛网,1704544512,0,4,8,"
                    【青岛收治一例疑似新型肺炎病例，青岛市积极做好疫情防控工作】1月21日，记者从青岛市卫健委了解到，1月20日，青岛对收治的一名来自武汉的不明原因肺炎患者进行了核酸检测，检测结果为阳性，疑似新型肺炎病例，目前该病患正在定点医院隔离治疗，密切接触人员已实行医学观察。患者实验室检验结果正在按规定复核中，一旦确诊，将及时向社会公布。O青岛收治一例疑似新型肺炎病例，青岛市积极做好疫情防控工作 收起全文d
                ",7
2020年01月21日 09:09,4.4631E+15,和讯网,2000961721,1,5,2,"
                    【新型冠状病毒肺炎病例为何突然猛增？官方回应】湖北省卫健委微信公号“健康湖北”发布消息称，确诊病例突然增加是因为湖北疾控中心收到国家下发的病毒核酸检测试剂盒，开始对武汉市送检的不明原因的病毒性肺炎患者标本进行病原学检测。O新型冠状病毒肺炎病例为何突然猛增？官方回应 ​                ",0
2020年01月21日 11:23,4.46313E+15,主妇手记,1226255247,362,2287,694,"
                    #武汉15名医务人员感染新型冠状病毒##武汉市成立疫情防控指挥部##春节# 正逢春节！惊闻武汉不明原因肺炎是由“新型冠状病毒”引发的！我们怎样做到针对性预防？最全的预防手册！转！（by韩振军） ​                ",-1
2020年01月21日 11:53,4.46314E+15,怅南音,5660512907,15,12,268,"
                    杨文医生去世陶勇医生被砍伤严重同事接替陶勇医生看病钟南山院士带队抗击不明原因肺炎医务人员是疫情防治的主力军真是讽刺 ​                ",-4
2020年01月21日 11:34,4.46313E+15,沈阳sz1961sy,1402324311,175,86,313,"
                    【感谢凤凰网的同行补充了一图片】【转】通过与我们NIH基因库(GenBank)里基因序列的比对，现在基本可以确定武汉发现的新型冠状病毒就是南京军区军事医学研究所和第三军医大学2018年1月联合发布的中华菊头蝠（在舟山捕获）所携带的SARS病毒的同源病毒！        两者除了88%的序列相似度之外，其特异标志性的ORF-8基因片段相似度高达94.2%！       而且与2003年的非典SARS病毒(源于云南中华菊头蝠)序列也有80%的相似度！       所以，此次武汉暴发的新病毒属于SARS样或者类SARS的2b组的Beta冠状病毒！       由于南京军区军事医学研究所2018年初时即已明确报导该病毒具有跨种属的传染性(人传人)，所以一定不能掉以轻心！       目前统计该病毒感染后重症率为14%，致死率4%。已发现有集聚性(即整个家庭感染)。       重点防控地点应为农贸市场，其中野生动物、禽畜等是重要源头之一！      各位一线的朋友好自为之！🙏🙏 #老兽医频道##武汉发现不明原因肺炎##韩国现不明原因肺炎病例##日本确认首例新型冠状病毒病例##泰国发现第二例新型冠状病毒肺炎患者##广东确诊1例新型冠状病毒感染肺炎病例##北京确诊2例新型冠状病毒感染肺炎病例##浙江发现5例武汉来浙发热呼吸道症状患者# 2中山 2中山 收起全文d
                ",-1
2020年01月21日 10:57,4.46313E+15,安东zaragoza,1949268175,26,4,25,"
                    #武汉卫健委通报不明原因肺炎##新型冠状病毒#疫情牵动人心。面对病毒的不期而至，我们需要保持冷静，注意卫生，加强锻炼。而意外中也总有必然，病毒的病原体疑似还是野味！我不禁想问: 国人对于野味的持之以恒的迷恋，到底是为啥呢？ ​                ",6
2020年01月21日 13:36,4.46317E+15,南京广播网,2873938194,37,33,202,"
                    #我在现场# 【辟谣！南京目前为止没有发现疑似病例】（记者 杨洋）国家卫生健康委近期公布武汉发生不明原因肺炎疫情，初步确认新型冠状病毒为此次疫情的病原。南京市疾病预防控制中心今天再次发布信息：我市目前为止没有发现疑似病例，大家不要信谣传谣，请关注官方信息发布渠道。有关一些不实谣言，记者在今天中午12点左右市疾控中心相关负责人核实，得到的明确答复是：南京目前为止没有发现疑似病例，大家不要信谣传谣，权威信息可以关注两个信息发布渠道：“南京市疾病预防控制中心”微信公众号或市卫健委的“健康南京”微信公众号，有任何信息会在公众号上实时更新，并以此为对于新型冠状病毒感染的肺炎防控工作，我市高度重视，及时制定各项应急措施和工作方案。市卫健委已成立防控工作领导小组，明确职责，抓好各项防控工作。全市各类医疗机构加强应急值守，做好疫情处置各项准备。确定省人民医院、中大医院、市第二医院汤山分院、南京鼓楼医院为我市新型冠状病毒 感染肺炎的定点收治医院，做好医疗救治准备。市卫健委提醒广大市民：冬春季是呼吸道传染病的高发季节，大家提高警惕是对的也是必须的，春节期间，大家尽量减少到人群密集场所活动。出现发热、呼吸道感染症状及时到医疗机构就诊。 收起全文d
                ",5.5
2020年01月21日 12:05,4.46314E+15,布道宽窄,1000124571,6,8,29,"
                    宽窄观察【武汉新思维，总有人脑子短路，这个时候疏散都来不及，还搞什么大聚餐大旅游？】不过， 新消息出来了：     按全市统一部署，“浓浓中国风，暖暖江城情”2020春节文化旅游惠民活动延期举行，由此造成的不便敬请谅解。截止至2020年1月20日24:00，已有33058位市民游客预约成功，其入园（场）资格顺延至下一次文旅惠民活动，我们将通过预约预留手机号发送资格顺延的通知短信。再次感谢大家对于惠民活动的关注和支持。祝大家新春快乐！健康平安！武汉市文化和旅游局2020年1月21日#武汉发现不明原因肺炎# 收起全文d
                ",13
2020年01月21日 14:59,4.46319E+15,中国之声,1699540307,8,6,75,"
                    【外交部领事司：#泰国美国对来自武汉乘客升级检疫措施#】据外交部领事保护中心官方微博@领事直通车 消息，近期，泰国已在清迈、普吉、廊曼、素万那普等机场加装红外线体温监测仪，加强对来自中国的旅客特别是从武汉直飞泰国旅客的检疫力度，并对出现发热或其他疑似不明原因病毒性肺炎症状的旅客进行隔离治疗。 1月17日，美国疾病控制与预防中心宣布，将于即日起在旧金山国际机场、纽约肯尼迪国际机场、洛杉矶国际机场对武汉赴美（包括直航、非直航）旅客升级检疫措施。 外交部领事司提醒近期有出国计划的中国公民提前了解目的地国有关入境检疫措施，根据自身健康状况合理安排出行。 外交部全球领事保护与服务应急热线：+86-10-12308、+86-10-59913991 #美泰加强中国游客入境检疫# 收起全文d
                ",7
2020年01月21日 14:32,4.46318E+15,荆楚网,1895394815,7,9,30,"
                    #湖北武汉出现不明原因肺炎病人# 【#武汉实施进出武汉人员管控# 遏制疫情扩散】记者从武汉市卫健委获悉：为坚决遏制新型冠状病毒感染引起的肺炎疫情扩散，武汉市对进出武汉人员加强管控。武汉市旅游团队不组团外出，公安交管部门对进出武汉的私家车辆进行抽检，检查后备箱是否携带活禽、野生动物等。武汉加强了对公共场所及公共交通的管理，自1月14日起，在机场、火车站、长途汽车站、客运码头迅速安装红外线测温仪35台，配备手持红外线测温仪300余台，各区正在陆续加大配备力度；在“三站一场”设置体温检测点、排查点，加强离汉旅客体温检测工作；对出现发热的旅客进行登记、发放宣传册和口罩、免费办理退票或改签手续、指导转诊到辖区医疗机构，并进行登记报告。1月19日，武汉再次部署出境离汉人员检测排查工作。同时，对市内公共交通工具强化进行“日消毒”和“每班次通风”。（人民日报） 收起全文d
                ",8
2020年01月21日 14:00,4.46317E+15,重庆事儿,2846622504,30,10,21,"
                    【重庆市积极防控新型冠状病毒感染的肺炎】转发扩散！自国家卫生健康委公布武汉不明原因肺炎疫情以来，重庆高度重视新型冠状病毒感染的肺炎防控工作。重庆市卫生健康委积极行动，迅速响应，成立了疫情防控工作领导小组和专项工作办公室以及市级专家组，及时制定了《重庆市新型冠状病毒感染的肺炎疫情防控应急预案》及相关工作方案，对各区县医疗机构预检分诊、监测筛查、病例救治等工作进行规范，一旦确诊新型冠状病毒感染的肺炎，将及时公布。目前，全市已明确区县定点救治医院的区域中心医院，各地已做好应急值守、物资储备和病例救治相关准备，确保全市人民平安祥和过春节。#重庆身边事#（华龙网） 收起全文d
                ",11
2020年01月21日 15:55,4.4632E+15,蓝鲸财经记者工作平台,1885454921,7,8,42,"
                    【上海市政府召开新闻发布会：#上海将严格防控疫情#】上海市政府今日下午召开新闻发布会。发布会上，上海市政府新闻办新闻发布处处长尹欣在回答记者关于新型冠状病毒感染肺炎情况时表示，截至目前上海市累计报告2例新型冠状病毒感染确诊病例，4例疑似病例，并在进一步的追踪排摸。武汉不明原因肺炎疫情发布以后，上海市高度重视，市卫健委迅速成立了防控工作领导小组，组织落实专业流行病调查团队、医疗救治团队，加强必要的药械和检测肺炎疫情综合防控工作方案，加强对发热门诊、预检、分诊等重点场所的管理，加强对集贸市场等本市重点场所和人群集聚场所的环境整治。（央视） 收起全文d
                ",2
2020年01月21日 16:45,4.46321E+15,股市女人,5631443851,45,25,484,"
                    “把病人都送到我这里来”-----钟南山  ，  2003年，在非典肆虐，SARS猖獗，在人们对病毒束手无策的时候，他站了出来，从接触第一例非典病例开始，67岁的钟南山就以一个战士的形象出现在民众和媒体面前。他参与会诊了第一批非典型肺炎病人，并将这种不明原因的肺炎命名为非典型肺炎，他主持起草了《广东省非典型肺炎病例临床诊断标准》，并提倡国内国际协作，共同攻克SARS难关。钟南山谈非典往事的时候说：我差点感染了非典。作为中国抗击非典型肺炎的领军人物，那一年，他67岁。2020年的今天，即将到来的春节，大家都在忙这团圆的时候，84岁的钟南山来到“新型冠状病毒肺炎”最为严重的疫区武汉，他临危受命，担任了国家卫健委高级别专家组组长。让我们为84岁的钟南山院士点赞，祝愿老人家身体健康!平平安安!，相信钟老能率领广大医护工作者打赢这场病毒攻坚战。#钟南山# 收起全文d
                ",-3
2020年01月21日 16:41,4.46321E+15,海河英才就是你,7003660261,3,7,34,"
                    正确带口罩的姿势#武汉发现不明原因肺炎##钟南山表示不一定非戴n95口罩# L海河英才就是你的微博视频 ​                ",-1
2020年01月21日 16:24,4.46321E+15,常州新鲜事,5289225318,11,5,29,"
                    #常州新闻#【常州市卫健委：截止目前我市没有发现疑似病例】近期，国家卫生健康委公布武汉发生不明原因肺炎疫情，初步确认新型冠状病毒为此次疫情的病原。常州市委、市政府高度重视新型冠状病毒感染的肺炎防控工作，成立了疫情防控工作领导小组，启动了疫情应急防控机制，各成员单位按照各自职责，制定了专项工作方案，落实各项应急措施，全力做好各项防控工作。截至目前（1月21日中午），我市没有发现疑似病例！全市二级以上医疗机构成立发热门诊，强化预检分诊管理，加强应急值守，确定常州市第三人民医院为我市新型冠状病毒感染肺炎的定点收治医院，做好医疗救治准备。同时，希望广大市民朋友积极支持、配合卫生健康部门做好健康教育、爱国卫生等知识的宣传，不信谣、不传谣，过一个安乐、祥和、健康的春节！ 收起全文d
                ",7
2020年01月21日 16:30,4.46321E+15,荆楚网,1895394815,1,6,8,"
                    【辟谣！这#9个有关新型冠状病毒谣言#别信！】①新型冠状病毒基因序列与SARS相似度达80%；②吸烟能预防病毒感染；③戴多层口罩才能防住病毒；④喝板蓝根、熏醋、吃抗生素能预防病毒感染…这些说法你听过吗？这些统统都是谣言！戳图了解真相↓↓转发辟谣！#湖北武汉出现不明原因肺炎病人# （人民日报）​​​​ 收起全文d
                ",3
2020年01月21日 18:50,4.46324E+15,新华视点,1699432410,122,110,227,"
                    【上海加强新型冠状病毒感染肺炎疫情监测防控 进一步追踪排摸】记者21日下午从上海市政府新闻发布会上获悉，截至目前，上海累计报告2例新型冠状病毒感染确诊病例、4例疑似病例，并在进一步追踪排摸。　　上海市政府新闻办公室新闻发布处处长尹欣介绍，武汉不明原因肺炎疫情发布后，上海市卫健委迅速成立新型冠状病毒感染的肺炎防控工作领导小组，组织落实专业流行病调查梯队、医疗救治团队，加强药械和检测试剂储备等应急保障，制定《上海市应对新型冠状病毒感染的肺炎疫情综合防控工作方案》。同时，加强发热门诊、预检分诊等重点场所管理，加强集贸市场等重点场所和人群聚集场所的环境整治。　　下一步，上海将按照国家要求进一步加强卫生健康、公安、农业农村、交通运输、市场监管、民航、铁路等部门、区域的信息共享和联防联控。做好疫情监测和防控，完善处置流程，严格执行病例监测、流行病学调查、密切接触者管理、样本采集和实验室检测等。做好救治工作，加强医疗机构预检分诊，防范院内感染和医护人员感染。做好防控知识普及和人员培训，根据疫情变化及时发布信息，回应社会关切。（记者桑彤） 收起全文d
                ",2
2020年01月21日 18:37,4.46324E+15,澎湃新闻,5044281310,119,31,478,"
                    【#菲律宾加强对来自中国旅客的检疫#，有发热症状将被隔离】中国驻菲律宾大使馆网站1月21日消息，近日，菲律宾卫生部在机场加强对来自中国的旅客的检疫力度，对出现发热或其它疑似不明原因病毒性肺炎症状的旅客进行隔离治疗。中国驻菲律宾使馆在此提醒来菲中国公民注意菲方有关措施，根据自身健康状况合理安排出行，以免影响个人行程。中国驻菲律宾大使馆网站O菲律宾加强对来自中国旅客的检疫，有发热症状将被隔离 收起全文d
                ",0
2020年01月21日 18:24,4.46324E+15,啾咪小杏酱,6731429355,20,13,191,"
                    #浙江确诊首例新型冠状病毒肺炎#我觉得发病原因目前不明，面对此次疫情的快速反应和公开通知对于中国来说是很明显的进步。中国已构建起完善、成熟的疾控体系。普通的病毒性肺炎，一年四季均可发生，对于这次不明原因的病毒性肺炎，武汉市已采取关闭华南海鲜市场、患者隔离治疗、密切接触者追踪和医学观察等防控措施，有效降低了市民感染的风险。但冬春季节是病毒性肺炎等呼吸道传染病的高发季节， 公众仍需要保持良好的生活习惯和卫生习惯，勤洗手，保持室内空气流通，适当开窗通风，接种流感疫苗等。此外， 避免到封闭、空气不流通的公众场合和人多集中地方，必要时佩戴口罩等都是较好的预防措施。 收起全文d
                ",18
2020年01月21日 19:30,4.46325E+15,王立明同学,1187697127,2,4,50,"
                    【钟南山：2周定位新型冠状病毒 有信心不会非典重演】国家卫健委高级别专家组组长钟南山20日接受记者采访时表示，此次肺炎疫情仅用2周时间就定位了新型冠状病毒，加上很好的监控和隔离制度，有信心不会重复非典造成的社会影响和经济损害。#武汉发现不明原因肺炎# #武汉15名医务人员感染新型冠状病毒# L新华视点的秒拍视频 收起全文d
                ",4
2020年01月21日 19:06,4.46325E+15,银川卫生健康,1923496622,22,5,55,"
                    银川市卫生健康系统召开新型冠状病毒感染的肺炎疫情防控工作部署会--湖北省武汉市发生不明原因肺炎疫情后，国家和自治区卫生健康委先后召开了电视电话会议。按照自治区卫生健康委相关紧急会议精神，为进一步做好银川市新型冠状病毒感染的肺炎疫情防控工作，银川市卫生健康委于2020年1月20日上午紧急召开了全市新型冠状病毒感染的肺炎疫情防控工作会议。参加会议的有政府副市长陈艳菊，市卫生健康委主任马晓飞以及委机关班子全体成员和相关科室负责人，各县（市）区卫生健康局主要负责人，二级及以上医院主要负责人，市县两级疾控中心、卫生监督所主要负责人。（详见链接：O欢迎访问银川市卫生健康委员会官方网站~） 收起全文d
                ",20
2020年01月21日 20:21,4.46327E+15,每日经济新闻,1649173367,24,5,71,"
                    #多款口罩卖断货#【两连板龙头股份：公司及下属子公司没有生产口罩业务】随着武汉不明原因肺炎疫情的发展，口罩概念股也在1月20日全线爆发。龙头股份（600630.SH）等多只口罩概念股涨停。1月21日晚间，两连板龙头股份发布公告称，公司及下属子公司没有生产口罩业务，也没有生产口罩必须的生产许可证。此前，国家卫生健康委员会官微发布消息，将新型冠状病毒感染肺炎纳入法定传染病乙类管理。受上述疫情影响，部分电商平台可孚医用口罩及3M口罩销量紧俏。特别是此前主打防霾、防粉尘、防病毒的3M KN95系列口罩，在多个电商平台的3M自营店a href=""http://t.cn/A6vrXACB"" target=""_blank"">LNBD视频的微博视频 收起全文d
                ",5
