,wb_url,微博条数,comment
5318,29,,和许凯一起为武汉加油??中国加油
5319,29,,和 一起为武汉加油
5320,29,,"与 一起为武汉加油#以景瑜之名,行大爱之礼#"
5321,29,,和赵丽颖一起为武汉加油
5322,29,,#赵丽颖正能量# 武汉加油！中国加油！
5323,29,,#万众一心打赢疫情防控阻击战# 加油
5324,29,,和赵丽颖 一起为武汉加油
5325,29,,和 一起为武汉加油！
5326,29,,和 一起为武汉加油
5327,29,,和魏大勋一起助力武汉！武汉加油！湖北加油！
5328,29,,跟 一起為武汉加油
5329,29,,和正能量演员刘昊然一起为武汉加油
5330,29,,和 一起为武汉加油
5331,29,,和 一起为武汉加油！
5332,29,,跟 一起为武汉加油
5333,29,,和正能量演员 一起为武汉加油
5334,29,,和 一起为武汉加油
5335,29,,"#以景瑜之名,行大爱之礼# 护鲸团与黄景瑜 一起为武汉加油，为中国加油"
5336,29,,和 一起为武汉加油为中国加油
5337,29,,和昊然一起为武汉加油！中国加油！期待春暖花开时我们相见
5338,29,,为白衣天使点赞，为武汉加油，我们隔离不隔情，和 一起唱响《一直到黎明》，为我们的伙伴们加油
5339,29,,和正能量演员黄景瑜 一起为武汉加油！
5340,29,,公益模范夫妇 超有爱的二叔和颖宝！！太棒了！
5341,29,,和谭松韵 一起为武汉加油，为中国加油，我们定能逢凶化吉，遇难成祥
5342,29,,与充满正能量的演员 一起为武汉加油
5343,29,,"与 一起为武汉加油#以景瑜之名,行大爱之礼#"
5344,29,,和魏大勋一起为武汉加油！
5345,29,,与黄景瑜一起為武汉加油??
5346,29,,护鲸团和黄景瑜一起为武汉加油众志成城，抗击疫情
5347,29,,和 一起支持抗疫，给武汉加油给中国加油!
5348,29,,魏大勋和魏大勋粉丝一起为武汉加油！中国加油！武汉加油！
5349,29,,和 一起，为武汉加油！
5350,29,,刘昊然我们共克时艰，中国加油
5351,29,,和 一起为武汉加油！
5352,29,,和 一起为武汉加油！中国加油！
5353,29,,和 一起为武汉加油
5354,29,,赵丽颖和赵丽颖粉丝一起为武汉加油
5355,29,,#赵丽颖正能量# 和颖宝一起，为武汉加油，为中国加油！
5356,29,,武汉加油 中国加油??
5357,29,,和谭松韵一起为武汉加油！
5358,29,,和 一起为武汉加油 为中国加油
5359,29,,和景瑜 一起为武汉加油，为中国加油
5360,29,,和陈伟霆 一起为中国加油。武汉加油！
5361,29,,和 一起为武汉加油！
5362,29,,为白衣天使点赞，为武汉加油，我们隔离不隔情，和 一起唱响《一直到黎明》，为我们的伙伴们加油????????
5363,29,,和陈伟霆一起加油
5364,29,,魏大勋魏大勋
5365,29,,和演员 一起为武汉加油??
5366,29,,三次捐款，助力不断，爱心无价！
5367,29,,#angelababy正能量# 和 一起为武汉加油
5368,29,,和 一起为武汉加油
5369,29,,和许凯一起为武汉加油助力！
5370,29,,和 一起为武汉加油
5371,29,,和饱饱 一起为武汉加油，为中国加油。众志成城，抗击疫情！
5372,29,,和 一起，为武汉加油！为祖国加油！
5373,29,,和 一起 为武汉加油
5374,29,,许凯和粉丝一起为武汉为中国加油
5375,29,,和谭松韵一起为武汉加油，中国加油，致敬所有一线白衣天使，工作人员，平安归来，
5376,29,,与陈伟霆 一起为武汉祈福，一起抗击疫情，中国加油??
5377,29,,谭松韵和谭松韵粉丝一起为武汉加油，不负春光，我们一起去武汉看樱花，这个冬天很快过去，我们相约在樱花烂漫之时，我们一起去吃热干面。
5378,29,,和谭松韵 一起为武汉加油
5379,29,,和许凯一起为武汉加油！
5380,29,,和 一起为武汉加油#谭松韵微公益#
5381,29,,和 一起为武汉加油加油武汉，加油中国 评论配图
5382,29,,和谭松韵一起为武汉加油中国加油
5383,29,,和 一起为武汉加油！我们一起打赢这场没有硝烟的战争！！！
5384,29,,和谭松韵一起存于心慈，善于行动，传递正能量
5385,29,,和 一起为武汉加油
5386,29,,和许凯 一起为中国????加油！为武汉加油！
5387,29,,和许凯一起为武汉加油
5388,29,,和 一起为武汉加油！ 为中国加油！
5389,29,,和谭松韵一起为武汉加油！中国加油！
5390,29,,和谭松韵一起为武汉加油中国加油
5391,29,,和 一起为武汉加油！
5392,29,,和 一起为武汉加油！
5393,29,,护鲸团和 一起为武汉加油
5394,29,,跟正能量优秀艺人陈伟霆一起为武汉奉献爱心！武汉加油！
5395,29,,充满正能量。与陈伟霆一起在公益之路上永不缺席
5396,29,,和正能量偶像 一起抗击疫情，为武汉加油！为中国加油！
5397,29,,和 一起为武汉加油！
5398,29,,感谢 先生，爱心不分大小，众志成城我们心在一起武汉加油！！！！！
5399,29,,和陈伟霆一起为武汉加油！
5400,29,,和黄景瑜 一起为武汉加油，为中国加油
5401,29,,"#以景瑜之名,行大爱之礼# 与景瑜一起为中国加油"
5402,29,,女皇和 一起为武汉加油！为中国加油！
5403,29,,和 一起向奋战一线医护人员致敬！武汉加油！为中国加油！
5404,29,,和 一起为武汉加油
5405,29,,瑜你一起为武汉加油
5406,29,,陈伟霆太棒了！加油
5407,29,,和刘昊然 一起为武汉加油
5408,29,,防控疫情，人人有责，和 一起为白衣天使们加油！武汉加油！中国加油！
5409,29,,和 一起为武汉加油
5410,29,,和谭松韵 一起为武汉加油！
5411,29,,和 一起为武汉加油
5412,29,,和 一起为武汉加油
5413,29,,和 一起为武汉加油
5414,29,,和 一起为武汉加油！！！
5415,29,,和 一起为武汉加油！
5416,29,,和 一起为武汉加油，中国加油
5417,29,,和 一起！给白衣天使加油！给武汉加油！每一份爱心? 都是对武汉的一份支持！
5418,29,,和 一起为武汉加油
5419,29,,和 一起为武汉加油
5420,29,,和 今夏小爷一起加油！一定能逢凶化吉 遇难成祥的
5421,29,,护鲸团与黄景瑜 一起为武汉加油！
5422,29,,和 一起为武汉加油
5423,29,,和陈伟霆一起为武汉加油，共战疫情
5424,29,,和 一起！给白衣天使加油！给武汉加油！每一份爱心? 都是对武汉的一份支持！打赢这场没有硝烟的战争！大家一起努力！
5425,29,,和 一起！给白衣天使加油！给武汉加油！每一份爱心? 都是对武汉的一份支持！打赢这场没有硝烟的战争！
5426,29,,护鲸团与 一起为武汉加油
5427,29,,和正能量演员 一起为武汉加油，为中国加油！
5428,29,,和谭松韵一起为武汉加油
5429,29,,和李易峰一起，为武汉加油
5430,29,,和许凯一起为武汉加油！
5431,29,,和 一同为武汉加油！
5432,29,,和刘昊然一起为武汉加油
5433,29,,和赵丽颖 一起为武汉加油
5434,29,,#赵丽颖#
5435,29,,赵丽颖粉丝和赵丽颖一起为武汉加油
5436,29,,赵丽颖和粉丝一起为中国加油??为武汉加油??
5437,29,,武汉加油 网页链接
5438,29,,李易峰和李易峰粉丝一起为武汉加油
5439,29,,和谭松韵一起为武汉加油
5440,29,,和黄景瑜一起为武汉加油！
5441,29,,#彭小苒正能量# 和 一起为武汉加油
5442,29,,和彭小苒一起为武汉加油??
5443,29,,和 一起为武汉加油
5444,29,,和黄景瑜 一起为武汉加油
5445,29,,和 一起为武汉加油
5446,29,,和 一起为武汉加油！
5447,29,,和刘昊然一起为武汉加油
5448,29,,和 一起为武汉加油，祖国加油
5449,29,,和魏大勋一起为武汉加油！
5450,29,,和 夏爷一起为武汉加油
5451,29,,护鲸团和黄景瑜与你同在，为武汉加油
5452,29,,和黄景瑜一起，为武汉加油！为中国加油！
5453,29,,跟黄景瑜一起为武汉加油??
5454,29,,和谭松韵一起为武汉加油！
5455,29,,和陈伟霆一起做公益为武汉加油为中国加油
5456,29,,正能量的明星影响千千万万的粉丝产生更多的正能量！跟黄景瑜一起，为医护人员加油，万众一心打赢疫战！祝? 大家平平安安！
5457,29,,和谭松韵 一起为中国加油。武汉加油！
5458,29,,和 一起为武汉加油！中国加油！向奋战在一线的工作者们致敬！
5459,29,,和昊然一起为武汉加油
5460,29,,和 一起为武汉加油!中国加油!
5461,29,,护鲸团和黄景瑜与你同在，为武汉加油
5462,29,,和正能量William伟霆一起为武汉加油
5463,29,,和李易峰一起为武汉加油，加油，武汉
5464,29,,#万众一心打赢疫情防控阻击战# 和刘昊然一起为武汉加油中国加油
5465,29,,和 一起为武汉加油
5466,29,,和刘昊然一起为武汉加油！
5467,29,,和 一起为武汉加油！
5468,29,,和赵丽颖一起为武汉加油
5469,29,,和谭松韵一起武汉加油
5470,29,,真好小苒的善意没有被浪费，武汉加油(? ??_??)?
5471,29,,和 一起为武汉加油
5472,29,,彭小苒和彭小苒粉丝一起为武汉加油，中国加油#彭小苒正能量#
5473,29,,和 一起为武汉加油
5474,29,,和 一起！给白衣天使加油！给武汉加油！
5475,29,,和赵丽颖一起为武汉加油
5476,29,,和 一起为武汉加油！
5477,29,,和 一起为武汉加油！中国加油#和黄景瑜一起做公益#
5478,29,,和黄景瑜一起为武汉加油
5479,29,,和刘昊然 一起为武汉加油
5480,29,,和昊然 一起为武汉加油
5481,29,,正能量
5482,29,,小鞠真好
5483,29,,和宋威龙 一起为武汉加油！为中国加油！
5484,29,,和峰哥一起为武汉加油！！！！！
5485,29,,
5486,29,,黄景瑜棒棒哒
5487,29,,一起与蜜蜂为武汉加油
5488,29,,谭松韵 支持#谭松韵# 国内疫情已经好转，出门带口罩，做事勤洗手，共同维护来之不易的安全环境
5489,29,,我的涛涛真的太暖了刘敏涛
5490,29,,
5491,29,,随份子钱吗？香港老一辈爱国演员都是百万起，内地小鲜肉捐个十几二十万就各种炒作，我吐了
5492,29,,
5493,29,,
5494,29,,谭松韵一起为武汉加油
5495,29,,赵丽颖
5496,29,,
5497,29,,。
5498,29,,赵丽颖
5499,29,,李易峰粉丝和李易峰哥哥一起为武汉加油！！平安武汉
5500,29,,李易峰和粉丝共同为武汉加油
5501,29,,和 一起为武汉加油
5502,29,,93这个幸福的数字
5503,29,,冯提莫都有，名单为什么没有朱之文
5504,29,,和 一起为武汉加油
5505,29,,许凯挺好一个小伙子
5506,29,,谭松韵
5507,29,,和赵丽颖一起为武汉加油
5508,29,,天哪。名单这么长，金额还不如几对的婚礼花费高
5509,29,,为什么这次没看到郑爽了？天天郑爽上热搜
5510,29,,刘敏涛武汉加油，中国加油????
5511,29,,赵丽颖正能量
5512,29,,和李易峰一起为武汉加油，为中国加油
5513,29,,陈伟霆一起为武汉加油！！！
5514,29,,赵丽颖
5515,29,,和赵姐一起为武汉加油！ 奥利给！
5516,29,,百位明星？随便一个的片酬就够了吧
5517,29,,93人，一人20万，厉害了
5518,29,,和赵丽颖一起为武汉加油
5519,29,,国家现在有困难了，他们多出一份力是应该的。没有安定的国家，你们如何能赚这么多钱？有人只捐30万，少不少？作为年入上亿的艺人来说，少！就算捐5000万，他们一样能过着奢侈的生活。还有到现在还在日本滑雪的天后，你不配得到人民的喜欢！不否定艺人的努力，但质疑他们是否有爱国心！
5520,29,,捐来的菜，防护衣物等等是纯消耗品，有用尽的时候，捐来的车子在疫情结束后怎么处理？由谁来“领走”？
5521,29,,刘敏涛粉丝和刘敏涛一起为武汉加油
5522,29,,李易峰和李易峰粉丝共同为武汉加油 中国加油
5523,29,,存个全名单，看到各种通稿说谁带头捐赠其他人就是等93位
5524,29,,彭小苒 ???? 彭小苒 ???? 彭小苒 ???? 彭小苒 ???? 彭小苒 ???? 彭小苒 ???? 彭小苒 ???? 彭小苒 ???? 彭小苒 ????彭小苒 ???? 彭小苒 ???? 彭小苒 ???? 彭小苒 ???? 彭小苒 ???? 彭小苒 ???? 彭小苒 ???? 彭小苒
5525,29,,和 一起为武汉加油???? 和 一起为武汉加油???? 和 一起为武汉加油???? 和 一起为武汉加油???? 和 一起为武汉加油???? 和 一起为武汉加油????
5526,29,,彭小苒 ???? 彭小苒 ???? 彭小苒 ???? 彭小苒 ???? 彭小苒 ???? 彭小苒 ???? 彭小苒 ???? 彭小苒 ???? 彭小苒 ????彭小苒 ???? 彭小苒 ???? 彭小苒 ???? 彭小苒 ???? 彭小苒 ???? 彭小苒 ???? 彭小苒 ???? 彭小苒
5527,29,,刘昊然
5528,29,,涛涛
5529,29,,和 一起为武汉加油
5530,29,,"#以景瑜之名,行大爱之礼# 和 一起为武汉加油"
5531,29,,#林心如# #林心如# #林心如# #林心如#
5532,29,,刘敏涛武汉加油
5533,29,,林心如 #林心如正能量# 正能量的心如
5534,29,,和涛一起加油??武汉加油！中国加油
5535,29,,刘敏涛老师棒棒的
5536,29,,和刘敏涛涛一起为武汉加油刘敏涛
5537,29,,和涛涛姐一起为武汉加油！
5538,29,,和谭松韵 一起，武汉加油，我们共同守护这座城
5539,29,,陈伟霆
5540,29,,还有没有沒捐的、自觉得速度
5541,29,,和李易峰一起为武汉加油，中国加油！
5542,29,,和 一起为武汉加油
5543,29,,"#以景瑜之名,行大爱之礼#好棒武汉加油中国加油"
5544,29,,93位明星全名單
5545,29,,赵丽颖和颖火虫们，携手全国同胞，一起为武汉加油，一起为中华民族加油，#与思源一起驰援湖北疫情#
5546,29,,????????????
5547,29,,跟谭松韵一起为武汉加油
5548,29,,和 一起，为武汉加油，为中国加油(? ??_??)?
5549,29,,和李易峰一起
5550,29,,
5551,29,,#谭松韵#
5552,29,,刘敏涛武汉加油，中国加油
5553,29,,和NEXT一起为中国加油！
5554,29,,和李易峰一起为武汉加油
5555,29,,与黄景瑜一起为武汉加油，等英雄们平安归来
5556,29,,和 一起为武汉加油
5557,29,,#赵丽颖正能量# #疫情期间让你明白了什么# 赵丽颖和赵丽颖粉丝一起为武汉加油
5558,29,,#赵丽颖正能量# #赵丽颖正能量# 和赵老师一起，为武汉加油，为中国加油！
5559,29,,#赵丽颖正能量#
5560,29,,和 一起为武汉加油！中国必胜！
5561,29,,和李易峰一起李易峰
5562,29,,和 一起为武汉加油！
5563,29,,和 一起为武汉加油，中国加油
5564,29,,和赵丽颖一起为武汉加油呀
5565,29,,和丁泽仁一起为武汉加油 为中国加油！
5566,29,,和 一起为武汉加油，为中国加油????
5567,29,,赵丽颖二叔
5568,29,,NEXT棒棒的！为武汉加油
5569,29,,刘昊然#和刘昊然一起做公益# 众志成城，爱心传递！和 一起为武汉加油！为中国加油！
5570,29,,和 一起为武汉加油
5571,29,,和 一起为中国加油！为武汉加油！
5572,29,,冲冲冲，会好起来的！
5573,29,,和乐华七子一起为武汉加油！
5574,29,,丁泽仁??#丁泽仁正能量# 和丁泽仁一起为武汉加油，为中国加油！
5575,29,,和林心如一起为武汉加油
5576,29,,和谭松韵一起为武汉加油 愿遇难成祥
5577,29,,和 一起为武汉加油啊！！
5578,29,,和 一起为武汉加油啊！
5579,29,,和 一起为武汉加油！！！！
5580,29,,和 一起为武汉加油！！！
5581,29,,和 一起为武汉加油！！
5582,29,,和 一起为武汉加油！
5583,29,,和 一起为武汉加油
5584,29,,和 一起为武汉加油
5585,29,,和 一起为武汉加油
5586,29,,和 一起为武汉加油啊
5587,29,,和 一起为武汉加油
5588,29,,和 一起为武汉加油
5589,29,,和 一起为武汉加油
5590,29,,和 一起为武汉加油
5591,29,,和 一起为武汉加油
5592,29,,林心如
5593,29,,和 一起为武汉加油
5594,29,,和 一起为武汉加油??
5595,29,,和 一起为武汉加油！
5596,29,,和 一起为武汉加油
5597,29,,谭松韵棒棒哒
5598,29,,和谭松韵一起为武汉加油！
5599,29,,刘敏涛我们一起期待冰雪消融，春暖花开！中国加油！
5600,29,,和魏大勋一起为武汉加油！为中国加油！
5601,29,,李易峰和李易峰粉丝共同为武汉加油 中国加油
5602,29,,和黄景瑜 一起为武汉加油！
5603,29,,武汉加油
5604,29,,和 一起为武汉加油
5605,29,,宋威龙全中国等你痊愈，我们相约春天赏樱花
5606,29,,和宋威龙一起为武汉加油中国加油
5607,29,,宋威龙 和宋威龙一起为武汉加油
5608,29,,和谭松韵一起为武汉加油
5609,29,,和 一起为武汉加油！
5610,29,,李易峰和粉丝共同为武汉加油
5611,29,,和 一起为武汉加油
5612,29,,好多有好感的都在，我太
5613,29,,跟心如一起为武汉加油，中国加油??
5614,29,,和 一起加油！
5615,29,,赵丽颖
5616,29,,赵丽颖冯绍峰最棒了
5617,29,,赵丽颖加油(? ??_??)?
5618,29,,和 一起加油????
5619,29,,和 一起为武汉助力 为中国????加油#宋威龙# 宋威龙
5620,29,,和宋威龙一起为武汉加油！
5621,29,,和演员 一起为武汉加油
5622,29,,#宋威龙# 与宋威龙一起，携手同行，共克时艰！加油！
5623,29,,#宋威龙# 我们元宋一级优秀
5624,29,,和赵丽颖一起为武汉加油
5625,29,,感谢 先生，爱心不分大小，众志成城我们心在一起武汉加油！！！！！
5626,29,,和赵丽颖一起为武汉加油
5627,29,,和黄景瑜一起为武汉加油??！
5628,29,,李易峰
5629,29,,和 一起为武汉加油！为中国加油！
5630,29,,和 一起为武汉加油
5631,29,,廖力生
5632,29,,没有范冰冰呀，关键时候也能看出一个人的人品了。
5633,29,,和林心如一起为武汉加油
5634,29,,和刘敏涛一起为武汉加油刘敏涛
5635,29,,林心如林心如正能量
5636,29,,林心如 棒棒的
5637,29,,和 一起为武汉加油！！
5638,29,,和 一起加油
5639,29,,"#武汉加油,中国加油# #林心如# 一起加油"
5640,29,,
5641,29,,和 一起为武汉加油
5642,29,,和演员 一起为武汉加油 ??
5643,29,,与黄景瑜一起助力武汉，抗击疫情
5644,29,,和 一起为武汉加油
5645,29,,李易峰和李易峰粉丝共同为武汉加油 中国加油
5646,29,,#和黄景瑜一起做公益# 武汉加油
5647,29,,和 一起为武汉加油
5648,29,,"#以景瑜之名,行大爱之礼# 与黄景瑜一起为武汉加油！为中国加油"
5649,29,,和姐姐#刘敏涛# 一起为武汉加油
5650,29,,和李易峰粉丝一起为武汉加油 中国加油??
5651,29,,和李易峰一起为武汉加油
5652,29,,和李易峰一起为武汉加油
5653,29,,刘敏涛 武汉加油，中国加油
5654,29,,和谭松韵一起为武汉，为中国加油
5655,29,,真有爱心
5656,29,,一起为武汉加油
5657,29,,武汉加油，中国加油??刘敏涛
5658,29,,刘敏涛武汉加油！中国加油！
5659,29,,和 ?? 一起为武汉加油！
5660,29,,和李易峰一起为武汉加油
5661,29,,谭松韵和粉丝一起为武汉加油，为中国加油
5662,29,,和林心如一起为武汉加油，中国加油????
5663,29,,和 一起为武汉加油
5664,29,,和李易峰一起为武汉加油
5665,29,,谭松韵粉丝和 共同为武汉加油，中国加油！！！
5666,29,,与李易峰一起为武汉加油，中国加油
5667,29,,和陈伟霆 一起为武汉加油！
5668,29,,和彭小苒一起为武汉加油！
5669,29,,和宋威龙一起为中国加油
5670,29,,和林心如一起为武汉加油，中国加油
5671,29,,跟随男神女神李易峰林心如一起为武汉加油
5672,29,,和林心如一起为武汉加油，中国加油
5673,29,,与林心如，陈立农一起为武汉加油！
5674,29,,小廖 夹在一堆明星中间赞呀
5675,29,,和林心如一起为武汉加油
5676,29,,和谭松韵一起为武汉加油
5677,29,,#赵丽颖# 棒棒哒
5678,29,,和 一起为武汉加油
5679,29,,和演员刘敏涛 一起为武汉加油
5680,29,,和赵丽颖 一起为武汉加油
5681,29,,#和黄景瑜一起做公益# 和黄景瑜 一起为武汉加油
5682,29,,和谭松韵 一起为武汉加油！
5683,29,,和 一起为武汉加油
5684,29,,和 一起为武汉加油
5685,29,,和李易峰陈伟霆一起为武汉加油
5686,29,,和赵丽颖为武汉加油??
5687,29,,和林心如一起为武汉加油
5688,29,,和 一起为武汉加油
5689,29,,和谭松韵一起为武汉加油
5690,29,,和陈伟霆 一起为武汉加油，中国加油！
5691,29,,一起和正能量女神林心如为武汉加油吧
5692,29,,和谭松韵 一起为武汉加油！
5693,29,,和 一起为武汉加油
5694,29,,林心如
5695,29,,和譚松韻一起為武漢加油！
5696,29,,与 一起为武汉加油
5697,29,,
5698,29,,和 一起为武汉加油
5699,29,,和谭松韵一起给武汉加油，为医护人员加油
5700,29,,和丽颖一起加油
5701,29,,和 一起为武汉加油
5702,29,,#林心如正能量# 一起为武汉加油??
5703,29,,
5704,29,,和林心如一起为武汉加油.
5705,29,,我们和姐姐 一起为武汉加油
5706,29,,最棒的勋哥哥。一起为祖国加油
5707,29,,和 一起为武汉加油
5708,29,,和 一起做公益，武汉加油
5709,29,,郭老师加油
5710,29,,姐姐加油
5711,29,,这是高手
5712,29,,林心如
5713,29,,和魏大勋一起为武汉加油
5714,29,,和林心如一起为武汉加油
5715,29,,和 一起做公益，护山河
5716,29,,林心如同心战疫，和 一起为武汉加油！
5717,29,,和 一起为武汉加油！
5718,29,,和谭松韵一起为武汉加油
5719,29,,与黄景瑜一起为武汉加油
5720,29,,和黄景瑜一起为武汉加油
5721,29,,和#林心如# 一起为武汉加油 中国加油
5722,29,,和谭松韵一起为武汉加油
5723,29,,林心如和林心如一起为武汉加油
5724,29,,和 一起为武汉加油
5725,29,,和 一起为武汉加油
5726,29,,和 一起为武汉加油
5727,29,,和谭松韵 一起为武汉加油谭松韵
5728,29,,谭松韵 和 一起为武汉加油，中国加油！
5729,29,,和 一起为武汉加油
5730,29,,和 一起为武汉加油
5731,29,,谭松韵姑娘棒棒的
5732,29,,松韵超棒，一起为武汉加油!中国加油!
5733,29,,和 一起为武汉加油！
5734,29,,和谭松韵一起努力?? #谭松韵锦衣之下# 谭松韵锦衣之下??谭松韵八月未央??谭松韵亲爱的麻洋街??谭松韵以家人之名?? 谭松韵民初奇人传??青年演员谭松韵 未来可期????
5735,29,,和谭松韵一起为武汉加油，武汉人民，辛苦了，我们与你们共渡难关。
5736,29,,和 一起为武汉加油
5737,29,,谭松韵为武汉加油
5738,29,,和林心如一起为武汉加油
5739,29,,和谭松韵一起为武汉加油
5740,29,,和可爱的松韵一起为中国加油武汉加油
5741,29,,黄景瑜
5742,29,,谭松韵
5743,29,,和李易峰一起冲
5744,29,,和林心如一起为武汉加油
5745,29,,和 一起为武汉加油(? ??_??)?
5746,29,,和 一起为武汉加油！！！
1,4464928888513424,第68条华西社区报官博,有他嘛个毛病 都22号了还在往屋头挤 是怕自己一个人死不够拉上全家全村迈
2,29,,蝙蝠炖汤 棺材反光 偷吃野味 坟地c位 今天上门 明天上坟 带病逃离 biss无疑
5749,29,,封城就是笑话，封的太迟，而且封的效率太慢
5750,29,,我rtm！瓜批，22号还在往外头跑？？带起病毒到处传染？？？真的是个栽贼！背时短命的灾舅子！
5751,29,,为自己负责！为他人负责！ 不要乱跑！
5752,29,,全国的医生往武汉跑，武汉的病人全国跑，真的很心酸啊
5753,29,,真的要被气死了
5754,29,,真几把是憨批，硬是想捶死这个购置的
5755,29,,能不能不乱跑我求求你们了！！！能不能不乱跑我求求你们了！！！能不能不乱跑我求求你们了！！！！！能不能不乱跑我求求你们了！！！能不能不乱跑我求求你们了！！！能不能不乱跑我求求你们了！！！能不能不乱跑我求求你们了！！！能不能不乱跑我求求你们了！！！！！！！
5756,29,,脑壳是不是打binbong了，还乱跑个锤子，瓜娃子些还嫌不够乱是不是，日款货
5757,29,,服了，他一个人的行为需要牺牲多少人的健康甚至生命，还有医护人员的心血，艹
5758,29,,真的几把烦 四川从10多例变成40多例 好烦啊 真的烦 真的瓜娃子 不为个人家人考虑的憨批
5759,29,,这个春运收免收过路费是不是应该延长，以缓解春运回城高峰
5760,29,,隐瞒疫情，将成千古罪人。 带病回乡，不肖子孙。 吃野味，从初七到头七。 偷吃野味 ，太平间c位 。 今年上门，明年上坟。 请停下你回乡的脚步！
5761,29,,我的天啦！好球烦 有病就去医院治疗嘛 乱跑啥子嘛！
5762,29,,！不敢坐火车了 开学怎么办啊
5763,29,,日嘛这种真的受不了了，就得喷了，你特么的有病，你跑尼玛呢
5764,29,,不要把武汉全部人都否定了，那么多人，被一小部分吃野味作大死和乱跑人影响了，这些作死武汉人和携带病菌乱跑的人是该千刀万剐，但是那些武汉的医护人员和听话的，被连累的武汉人民不应该被这么侮辱。
5765,29,,这么搞，不是全车人都感染了？？？他们回家又传染给家人。蝴蝶效应这样干下去还得了
5766,29,,武汉人不要到处跑了 跑哪感染哪，
5767,29,,: 大家少把钱拿去追星追网红，那些明星在这个时候会救你吗？只有钟南山，只有那些奋斗在一线的医护人员，只有日夜拼命研制新药的科学家能救你们啊！醒醒吧！
5768,29,,买不到口罩我好慌
5769,29,,我是武胜的
5770,29,,晕(=_=)哦，为了家人也不应该啊！！！我们现在都自觉在家待着，为了健康拼啦
5771,29,,武胜寻人！急！！
5772,29,,还有到广安武胜的 妈耶 广安已经有几个确诊了………又来
5773,29,,封城简直就是自欺欺人罢了！封那么迟还提前通知？做给谁看呢？尼玛非要把整个中国都覆灭了才心甘？
5774,29,,看完评论我觉得我学到了很多四川骂人的话
5775,29,,一人感染 全车遭殃 现在医疗已经很紧张了
5776,29,,扩
5777,29,,人心惶惶
5778,29,,所有的努力，不是为了让别人觉得你了不起，而是为了能让自己打心里看得起自己。
5779,29,,人家也不一定知道自己感染了啊，评论里都什么逻辑？
5780,29,,。！。！。？。！？，？？？
5781,29,,憨批，跑锤子，这下全车人都遭
5782,29,,疯求了哇，是跟你家亲人有多大的仇
5783,29,,这么多人啊
5784,29,,今天看到超级暖心的事情！本来以为老家很偏僻了！不会有医生来查的！但是刚刚出门就看到路口有医生搭了帐篷在路边查！内心暖暖的！希望大家都好好的！健健康康的！武汉加油！祖国妈妈加油！
5785,29,,
5786,29,,有些人得了病，不知道，正常
5787,29,,当面对两个选择时，抛硬币总能奏效。 ?并不是因为它总能给出对的答案，而是在你把它抛在空中的那一秒里。 ?你突然就知道，你希望的结果是什么了。
5788,29,,我们这里的、我坐的是下午的车，不知道是不是坐到那个班车司机开的车，慌得一批
5789,29,,卫健委2020年1号文的出台，以及武汉新型冠状病毒感染的肺炎疫情防控指挥部发布紧急通告，意味着在这个非常时期，如果武汉市民恶意逃离武汉，造成“新型冠状病毒”传播的，从而涉嫌“妨害传染病防治罪”，最高可判处7年有期徒刑。借鉴我国《刑法》第三百三十条。
5790,29,,对政府有关部门的应变处置能力是个考验。
5791,29,,6
5792,29,,这下遭得惨
5793,29,,。
5794,29,,
5795,29,,武汉的那么多农民工，如果不是春节要回家过年的话，现在是武汉本地人都是床位和医疗设备不够用，这个是不是农民工的又一个悲催呢？要不是这样的事情摆在现实，流行的面积和速度不会有这么迅猛的
5796,29,,噢
5797,29,,武汉出来的人应自觉，不要乱跑传染别人。
5798,29,,，
5799,29,,n
5800,29,,。。。
5801,29,,还到处跑！
5802,29,,不
5803,29,,真是的
5804,29,,信息
5805,29,,转发
5806,29,,??
5807,29,,为自己，为他人，须负责
5808,29,,
5809,29,,害人害己
5810,29,,关注
5811,29,,送送送
5812,29,,希望快点找到
5813,29,,
5814,29,,听到就去治疗吧。
5815,29,,要对人对己负责。
5816,29,,一天乱跑什么？
5817,29,,
5818,29,,。
5819,29,,，
5820,29,,嗯
5821,29,,转发
5822,29,,希望停止所有交通工具运行 都呆在家里 就是最大的贡献
5823,29,,不错
5824,29,,可怕??
5825,29,,。
5826,29,,这种人太缺德了，封城了还往回跑，给大家找麻烦
5827,29,,急转
5828,29,,哦
5829,29,,这种人就是就是睿智
5830,29,,
5831,29,,哼
5832,29,,（）
5833,29,,有毛病
5834,29,,额
5835,29,,?
5836,29,,额
5837,29,,额
5838,29,,
5839,29,,额
5840,29,,
5841,29,,。
5842,29,,
5843,29,,111
5844,29,,哎
5845,29,,
5846,29,,??
5847,29,,? ?°??°?
5848,29,,的表态:那也完蛋了，，，，地域黑了，开始。
5849,29,,
5850,29,,封城吧
5851,29,,g
5852,29,,ee
5853,29,,注意
5854,29,,。。。。。。
5855,29,,??♂?
5856,29,,。
5857,29,,〈
5858,29,,别到处跑了
5859,29,,
5860,29,,，
5861,29,,
5862,29,,
5863,29,,哦
5864,29,,春运的神助攻
5865,29,,1
5866,29,,666
5867,29,,
5868,29,,额
5869,29,,法国红
5870,29,,太惨了
5871,29,,upup
5872,29,,日码个瘟丧！
5873,29,,老子就是那个桑条子把你求日惨多高 给老子猴避舞跳的
5874,29,,有病不在武汉呆着 出来害人干什么呢 我纳闷
