时间,博文id,用户,用户id,评论,转发,点赞,博文,情感分数
2020年02月01日 05:38,4467031186952650,游飞翥_,6523596637,2,6,18,"
                    对于真相，你不追问，我不追问，他不追问，谁来追问？真相何在？无真相，多灾难！冠毒🦠已侵害全球，是全人类的公敌！我知道，追问真相风险很大，但是，沉默的风险更大！  #双黄连可抑制新型冠状病毒##新型冠状病毒##新型冠状病毒怕酒精不耐高温# ​                ",-4.0
2020年02月01日 05:30,4467029140602296,北美顾问,5734937611,5,5,10,"
                    #环球见闻# #世界发生什么事# 【俄副总理：俄罗斯确诊2例新型肺炎，将从武汉撤侨】1月31日，俄罗斯副总理戈利科娃证实，俄罗斯确诊2例新型冠状病毒肺炎病例。两名确诊患者是中国公民，目前分别位于俄外贝加尔边疆区和秋明州。戈利科娃表示，俄罗斯将从武汉撤回300多名俄罗斯公民，在海南岛度假的约2600名俄罗斯公民也将被撤离。 L时差视频的微博视频 收起全文d
                ",2
2020年02月01日 05:21,4467027076678228,游飞翥_,6523596637,2,4,12,"
                    【双黄连治冠病？】滞销存货一扫光，埋单股票皆涨停。国难财，发得快。“抑制”？新鲜空气也能抑制细菌？可治不好病。“科学的事，我不想说得太过，”因为不科学。人类遭遇生机危机！大媒涉谣何罪？武汉究竟何状？何人造布毒菌？此难何以克度？造孽啊！#双黄连可抑制新型冠状病毒# ​                ",-5
2020年02月01日 05:51,4467034580284510,邯郸字媒创业导图,3497583125,8,11,9,"
                    #双黄连可抑制新型冠状病毒#中医药再立新功！ 2邯郸 ​                ",0
2020年02月01日 05:48,4467033897196644,美国中文电视,1885985453,2,5,7,"
                    【2/2起 美公民从中国返回需隔离 曾赴华外籍人士禁入境】美国宣布紧急状态具体新闻：O卫生部长宣布公共卫生紧急状态 从中国返美公民需隔离 美驻华使领馆暂停签证预约现场视频：O网页链接#北美身边事##我在北美看疫情# 美国总统川普发布公告，采取了针对新型冠状病毒疫情的严厉旅行限制措施。在新规定下，过去14天内曾到过中国的非美国公民不能进入美国境内（美国公民的直系亲属及永久居民除外，但须接受监测和隔离）。而美国公民入境后必须接受健康检查，且自我隔离14天；如果是到过湖北省的美国公民，则必须强制隔离14天。同时，联邦卫生部长阿扎尔也宣布，从2月2日美东时间下午5点起进入公共卫生紧急状态，公告中的规定也将从这个时候开始生效。#美国宣布进入紧急# #特朗普宣布美国进入紧急状态# #美国出现首例人传人病例# #双黄连可抑制新型冠状病毒# #美国对中国旅行禁令# #美国医生详述收治首例新型肺炎病患# #美国确诊首例新型肺炎病例# #美国华盛顿进入戒备状态# #新型冠状病毒# #美国3所机场排查武汉旅客# #新型肺炎不构成国际突发卫生事件# #全国确诊新型肺炎病例# 收起全文d
                ",1
2020年02月01日 04:00,4467006491108597,嘉兴咖啡爸爸,1999959193,7,6,5,"
                    【上海药物所、武汉病毒所联合发现：#双黄连可抑制新型冠状病毒#】31日从中国科学院上海药物所获悉，该所和武汉病毒所联合研究初步发现，中成药#双黄连口服液可抑制新型冠状病毒#。此前，上海药物所启动由蒋华良院士牵头的抗新型冠状病毒感染肺炎药物研究应急攻关团队，在前期SARS相关研究和药物发现成果基础上，聚焦针对该病毒的治疗候选新药筛选、评价和老药新用研究。L娜阿爸爸DAYTOY的微博视频 收起全文d
                ",8
2020年02月01日 05:50,4467034366252661,手相面相易师傅,6208694832,3,6,48,"
                    顶礼绿度母，消灾免难降吉祥，永保平安 ​​​​#双黄连可抑制新型冠状病毒# ​                ",2
2020年02月01日 04:40,4467016687570644,马文先生,6154171029,1,5,21,"
                    1月29日，日本鸟取县境港市向友城吉林省珲春市捐赠用于抵抗#新型冠状病毒# 疫情的口罩5万个。应珲春市28日请求，境港市在29日已发出首批3.8万个，其余1.2万个将在下周发出。O网页链接 ​                ",3
2020年02月01日 04:15,4467010266568609,嘉兴咖啡爸爸,1999959193,6,6,4,"
                    【#意大利宣布进入国家紧急状态# 将持续六个月】据安莎社报道，意大利总理孔特31日宣布，该国将进入国家紧急状态，并拨出款项以应对新型冠状病毒疫情。意大利国卫生部门31日通报，两名武汉肺炎确诊中国旅客目前正在罗马接受隔离治疗。据报道，紧急状态计划将持续六个月，该国已拨款约500万欧元应对病毒疫情。下附意国人民对中国的祝福：加油意大利！加油中国！我们一定可以共渡难关！ LSerena_CJ的微博视频 收起全文d
                ",1.0
2020年02月01日 07:33,4467060161289290,人民日报,2803301701,84784,40655,1933103,"
                    【抑制并不等于预防和治疗！特别提醒：#请勿抢购自行服用双黄连口服液#】31日新华社记者从中国科学院上海药物所获悉，该所和武汉病毒所联合研究初步发现，中成药双黄连口服液可抑制新型冠状病毒。目前该发现仍是初步研究，该药已在上海公共卫生临床中心、华中科技大学附属同济医院开展临床研究，对病人如何有效还要做大量的实验。特别提醒：按照@世界卫生组织 ，到目前为止，还没有用于预防和治疗新型冠状病毒的药物。特定的治疗方法正在研究中，并将通过临床试验进行测试。再次提醒：普通人请勿自行服用双黄连口服液，运用中医中药，脱离辨证论治都是不准确的！治病请遵医嘱。 收起全文d
                ",16.0
2020年02月01日 06:23,4467042483067125,中国日报,1663072851,21579,2645,356241,"
                    #疫情动态播报#【#美宣布暂禁止曾到访中国的外国人入境#】美东31日下午，白宫就新型冠状病毒疫情举行发布会，美国卫生与公众服务部长亚历克斯·阿扎宣布#美国宣布进入公共卫生紧急状态#。同时，阿扎还宣布，从美东时间2月2日下午5时（北京时间2月3日上午6时）开始，过去14天内曾到访中国的外国人（美国公民和永久居民的直系亲属除外）将被暂时禁止入境。亚历克斯·阿扎称，从2月2日开始，任何在过去14天内到过中国湖北省的美国公民入境美国时，都将被强制隔离最多14天。在过去14天内曾到访中国大陆其他地区的美国公民则将接受入境筛查，并接受最多14天的监测和自我隔离。美国还计划把所有来自中国的航班集中到纽约、芝加哥、旧金山、洛杉矶、西雅图、亚特兰大、檀香山的7个机场。发布会上，阿扎感谢中国同全球卫生官员保持合作。美国副国务卿比根也在会上表示，美国对中国政府提供的合作深表感激，双方正共同努力，以找到对付新型冠状病毒所带来的一切风险与挑战的方式。美国将继续与中国合作，愿意为中方提供技术援助和物资援助。美方正努力寻找捐赠者并进行相应安排，以帮助中国人民渡过难关。 收起全文d
                ",21.0
2020年02月01日 07:33,4467060308454485,头条新闻,1618051664,649,806,5019,"
                    【#江西新余一病例传染15人#：其中13名医务人员，不排除后续还有】1月30日0-24时，江西新余新增新型冠状病毒肺炎确诊病例17例。据@新余发布 ，17例中有15例与新余第四医院已确诊黄姓职工有关，其中13人是医院工作人员。省专家组分析，黄某病情特殊，存在聚集性发病因素，不排除后续还有与黄某有关联的确诊病例出现。L一手video的秒拍视频 收起全文d
                ",-1
2020年02月01日 07:36,4467060966633355,环球时报,1974576991,294,224,1908,"
                    【抑制并不等于预防和治疗！特别提醒：#请勿抢购自行服用双黄连口服液#】31日新华社记者从中国科学院上海药物所获悉，该所和武汉病毒所联合研究初步发现，中成药双黄连口服液可抑制新型冠状病毒。目前该发现仍是初步研究，该药已在上海公共卫生临床中心、华中科技大学附属同济医院开展临床研究，对病人如何有效还要做大量的实验。特别提醒：按照@世界卫生组织 发布信息，到目前为止，还没有用于预防和治疗新型冠状病毒的药物。特定的治疗方法正在研究中，并将通过临床试验进行测试。再次提醒：普通人请勿自行服用双黄连口服液，运用中医中药，脱离辨证论治都是不准确的！治病请遵医嘱。（人民日报）L中新视频的秒拍视频 @中新视频 收起全文d
                ",18.0
2020年02月01日 07:38,4467061449067452,新浪新闻,2028810631,419,377,3237,"
                    【#江西一病例传染15人#：其中13名医务人员，不排除后续还有】1月30日0-24时，江西新余新增新型冠状病毒肺炎确诊病例17例。据@新余发布 ，17例中有15例与新余第四医院已确诊黄姓职工有关，其中13人是医院工作人员。省专家组分析，黄某病情特殊，存在聚集性发病因素，不排除后续还有与黄某有关联的确诊病例出现。L一手video的秒拍视频 收起全文d
                ",-1
2020年02月01日 07:25,4467058290896288,新浪新闻客户端,2318910945,47,35,354,"
                    【#新型冠状病毒肺炎最新情况# 武汉火神山医院全部通电】1月31日晚11点49分，湖北武汉首个“小汤山模式”医院——#火神山医院通电#！至此，武汉两座“小汤山模式”医院全部实现送电，为医院建设提供了坚强电力保障。武汉蔡甸区火神山医院配套电力工程采取双电源供电方式，安装4台10千伏环网箱、24台箱式变压器，总容量14600千伏安，敷设电力电缆8公里。L电网头条的微博视频 收起全文d
                ",4
2020年02月01日 07:00,4467051789627566,凤凰王又又,6498373231,176,351,928,"
                    美国国立卫生研究院目前正致力于开发针对#新型冠状病毒#的疫苗。美国国立卫生研究院NIH过敏及传染性疾病研究所所长弗契此前接受我专访时透露，大约三个月能够完成第一阶段研究，但真正能大规模使用至少需要一年以上。相关实录节选：问：现在疫苗研发的情况如何？我们正在开发疫苗，就在国立卫生研究院。我们正在与一家名为Moderna的公司合作。这是一个信使RNA平台。早在多年前，我们就开发了SARS疫苗。我们进行了安全性的第一阶段研究，并确定它是否引起了合理的良好反应。我们没有再取得更多进展，因为SARS由于良好的公共卫生措施而消失了。现问：那么疫苗能赶上应对这次疫情吗？我非常怀疑。这取决于爆发持续多长时间。如果疫情持续了相当长的一段时间，我们也许可以为可能需要的人提供疫苗。但是现在，我们希望可以通过公共卫生措施控制疫情。 L凤凰王又又的微博视频 收起全文d
                ",20.0
2020年02月01日 07:53,4467065342071197,封面新闻,1496814565,186,51,1330,"
                    【抑制并不等于预防和治疗！特别提醒：#请勿抢购自行服用双黄连口服液#】31日新华社记者从中国科学院上海药物所获悉，该所和武汉病毒所联合研究初步发现，中成药双黄连口服液可抑制新型冠状病毒。对此，#上海药物所回应# ，科学的事情我们不想说得太过。特别提醒：按照@世界卫生组织 ，到目前为止，还没有用于预防和治疗新型冠状病毒的药物。再次提醒：普通人请勿自行服用双黄连口服液，运用中医中药，脱离辨证论治都是不准确的！治病请遵医嘱。（综合人民日报、国是直通车）#双黄连可抑制新型冠状病毒# 收起全文d
                ",7.0
2020年02月01日 06:14,4467040267998212,头条新闻,1618051664,300,235,1666,"
                    【#美宣布暂禁止曾到访中国的外国人入境#】美东31日下午，白宫就新型冠状病毒疫情举行发布会，美国卫生与公众服务部长亚历克斯·阿扎宣布新型冠状病毒疫情构成美国公共健康紧急事件。同时，阿扎还宣布，从美东时间2月2日下午5时开始，过去14天内曾到访中国的外国人（美国公民和永久居民的直系亲属除外）将被暂美国官员在发布会称，从2月2日开始，任何在过去14天内到过中国湖北省的美国公民入境美国时，都将被强制隔离最多14天。在过去14天内曾到访中国大陆其他地区的美国公民则将接受入境筛查，并接受最多14天的监测和自我隔离。美国还计划把所有来自中国的航班集中到纽约、芝加哥、旧金山、洛杉矶、西雅图、亚特兰大、檀香山的7个机场。发布会上，阿扎感谢中国同全球卫生官员保持合作。美国副国务卿比根也在会上表示，美国对中国政府提供的合作深表感激，双方正共同努力，以找到对付新型冠状病毒所带来的一切风险与挑战的方式。美国将继续与中国合作，愿意为中方提供技术援助和物资援助。美方正努力寻找捐赠者并进行相应安排，以帮助中国人民渡过难关。（人民日报） 收起全文d
                ",22.0
2020年02月01日 06:36,4467045855117460,震长,2749360471,124,67,836,"
                    昨天，新华社记者称从中国科学院上海药物所获悉，该所和武汉病毒所联合研究初步发现，中成药#双黄连可抑制新型冠状病毒#。消息发布后，引发抢购潮，不少网友表示各大电商均已断货，全国多地市民连夜在线下排队购买双黄连。藿香正气水、槟榔也被推荐了，疫情之下，有些机构不靠谱。L沸点视频的秒拍视频 ​                ",6.0
2020年02月01日 07:44,4467062887456684,新浪科技,1642634100,76,75,316,"
                    【抑制并不等于预防和治疗！特别提醒：#请勿抢购自行服用双黄连口服液#】按照@世界卫生组织 发布信息，到目前为止，还没有用于预防和治疗新型冠状病毒的药物。再次提醒：普通人请勿自行服用双黄连口服液，运用中医中药，脱离辨证论治都是不准确的！治病请遵医嘱。（人民日报）L中新视频的秒拍视频 ​                ",4.0
2020年02月01日 07:47,4467063722401222,中国日报,1663072851,117,73,450,"
                    【抑制并不等于预防和治疗！特别提醒：#请勿抢购自行服用双黄连口服液#】31日新华社记者从中国科学院上海药物所获悉，该所和武汉病毒所联合研究初步发现，中成药双黄连口服液可抑制新型冠状病毒。目前该发现仍是初步研究，该药已在上海公共卫生临床中心、华中科技大学附属同济医院开展临床研究，对病人如何有效还要做大量的实验。特别提醒：按照@世界卫生组织 ，到目前为止，还没有用于预防和治疗新型冠状病毒的药物。特定的治疗方法正在研究中，并将通过临床试验进行测试。再次提醒：普通人请勿自行服用双黄连口服液，运用中医中药，脱离辨证论治都是不准确的！治病请遵医嘱。@人民日报 收起全文d
                ",16.0
2020年02月01日 06:39,4467046609339444,澎湃新闻,5044281310,204,95,1201,"
                    #美国宣布进入公共卫生紧急状态#【#美宣布暂禁止曾到访中国的外国人入境#】美东31日下午，白宫就新型冠状病毒疫情举行发布会，美国卫生与公众服务部长亚历克斯·阿扎宣布新型冠状病毒疫情构成美国公共健康紧急事件。同时，阿扎还宣布，从美东时间2月2日下午5时开始 ，过去14天内曾到访中国的外国人（美国公民和永久居民的直系亲属除外）将被暂时禁止入境。美国官员在发布会称，从2月2日开始，任何在过去14天内到过中国湖北省的美国公民入境美国时，都将被强制隔离最多14天。在过去14天内曾到访中国大陆其他地区的美国公民则将接受入境筛查，并接受最多14天的监测和自我隔离。美国还计划把所有来自中国的航班集中到纽约、芝加哥、旧金山、洛杉矶、西雅图、亚特兰大、檀香山的7个机场。发布会上，阿扎感谢中国同全球卫生官员保持合作。美国副国务卿比根也在会上表示，美国对中国政府提供的合作深表感激，双方正共同努力，以找到对付新型冠状病毒所带来的一切风险与挑战的方式。美国将继续与中国合作，愿意为中方提供技术援助和物资援助。美方正努力寻找捐赠者并进行相应安排，以帮助中国人民渡过难关。@人民日报 收起全文d
                ",21.0
2020年02月01日 06:36,4467045750447202,电竞赛事猪,6422350356,14,204,247,"
                    #双黄连可抑制新型冠状病毒#听了这个公开课，或许你会有新的认识。都是干货，在家没事听听吧！转给身边的朋友听听！L张洲的微博视频 ​                ",2
2020年02月01日 06:19,4467041685329198,中国新闻网,1784473157,118,66,465,"
                    【#美国宣布暂禁止曾到访中国的外国人入境#】美东31日下午，白宫就新型冠状病毒疫情举行发布会，美国卫生与公众服务部长亚历克斯·阿扎宣布新型冠状病毒疫情构成美国公共健康紧急事件。同时，阿扎还宣布，从美东时间2月2日下午5时开始，过去14天内曾到访中国的外国人（美国公民和永久居民美国官员在发布会称，从2月2日开始，任何在过去14天内到过中国湖北省的美国公民入境美国时，都将被强制隔离最多14天。在过去14天内曾到访中国大陆其他地区的美国公民则将接受入境筛查，并接受最多14天的监测和自我隔离。美国还计划把所有来自中国的航班集中到纽约、芝加哥、旧金山、洛杉矶、西雅图、亚特兰大、檀香山的7个机场。发布会上，阿扎感谢中国同全球卫生官员保持合作。美国副国务卿比根也在会上表示，美国对中国政府提供的合作深表感激，双方正共同努力，以找到对付新型冠状病毒所带来的一切风险与挑战的方式。美国将继续与中国合作，愿意为中方提供技术援助和物资援助。美方正努力寻找捐赠者并进行相应安排，以帮助中国人民渡过难关。（人民日报） 收起全文d
                ",21.0
2020年02月01日 07:50,4467064372648339,搜狐新闻,5890672121,885,2439,13884,"
                    【哈药集团春节加班生产防疫药品：一天生产130万支双黄连口服液】1月23日，三精双黄连口服液被北京市中医药管理局正式纳入新型冠状病毒防治方案。三精制药总经理表示，企业原定春节后上班，但疫情严重，双黄连又是抗疫情药品，企业以大局为重，大年初三就进入生产状态，职工放弃休假，加班加点为百姓提供所需药品，为社会担当尽责。在恢复生产当天，三精制药就生产130万支双黄连口服液和18万支清热解毒口服液供应市场。O网页链接1月31日晚，中国科学院上海药物所与武汉病毒所联合发布，称“研究初步发现，中成药双黄连口服液可抑制新型冠状病毒。”O网页链接 收起全文d
                ",9
2020年02月01日 07:23,4467057787449124,新浪新闻,2028810631,191,140,5065,"
                    【再战！#抗击埃博拉女军医驰援湖北#】2015年2月，宋彩萍参加埃博拉战斗归来，儿子去迎接。5年后的除夕夜，宋彩萍出征奔赴武汉。已经高出妈妈一头的儿子，并没有太多语言，给了妈妈大大的拥抱。#新型冠状病毒肺炎最新情况# #最新疫情地图#（人民日报） ​                ",12.0
2020年02月01日 06:54,4467050515124804,东方网1站视频,6502569261,173,108,1743,"
                    【#新加坡总理称不应因疫情敌视中国人#，没必要为疫情感到恐慌】#共同战疫#  据CNA1月30日报道，由于新型冠状病毒的爆发，新加坡总理李显龙回答相关问题，表示不应敌视中国人，病毒不是中国人导致的。李显龙补充说，没有必要对新型冠状病毒在新加坡社区传播的可能性感到恐慌。@东方网 @时差视频 L时差视频的微博视频 ​​​ 收起全文d
                ",-9
2020年02月01日 07:08,4467053961944744,风雨中的修行者,1662459635,1043,445,1522,"
                    今天是正月初八，是庚子鼠年拜太岁的最佳时间，今年犯太岁的4大生肖是，鼠、兔、马、鸡，但无论你是否犯太岁，都不妨拜一拜太岁，这不仅能化解太岁所带来的煞气，还能保佑自己及家人平安康健的度过2020年。#正月初八# ​​​#双黄连可抑制新型冠状病毒# ​                ",12.0
2020年02月01日 07:50,4467064556967589,最高人民检察院,5053469079,16,74,84,"
                    【好消息！武汉#火神山医院全部通电#】31日晚11点49分，湖北武汉首个""小汤山模式""医院——火神山医院通电！至此武汉两座""小汤山模式""医院实现送电，为医院建设提供坚强电力保障。火神山医院配套电力工程采取双电源供电方式，安装4台10千伏环网箱、24台箱式变压器。#防控新型冠状病毒肺炎#（电网头条）L电网头条的微博视频 收起全文d
                ",3
2020年02月01日 06:46,4467048497687835,新浪新闻,2028810631,124,35,569,"
                    【#新型冠状病毒肺炎最新情况# #湖北新增1347例新型肺炎# 】2020年1月31日0时-24时，湖北省新增新型冠状病毒感染的肺炎病例1347例（其中：武汉市576例、黄石市41例、十堰市27例、襄阳市61例、宜昌市109例、荆州市66例、荆门市24例、鄂州市38例、孝感市87例、黄冈市153例、咸宁市40例、随州市76例、恩施州12例、仙桃市7例、天门市15例、潜江市15例、神农架林区0例）。全省新增死亡45例（其中：武汉市33例、黄石市1例、荆州市1例、鄂州市3例、孝感市3例、黄冈市2例、随州市1例、天门市1例）。新增出院50例（其中：武汉市36例、荆州1例、荆门1例、黄冈市11例、咸宁1例）。截至2020年1月31日24时，湖北省累计报告新型冠状病毒感染的肺炎病例7153例（其中：武汉市3215例、黄石市209例、十堰市177例、襄阳市347例、宜昌市276例、荆州市287例、荆门市251例、鄂州市227例、孝感市628例、黄冈市726例、咸宁市206例、随州市304例、恩施州87例、仙桃市97例、天门市82例、潜江市27例、神农架林区7例），已治愈出院166例，死亡249例(其中：武汉市192例、黄石市2例、宜昌市1例、荆州市4例、荆门市5例、鄂州市9例、孝感市12例、黄冈市14例、随州1例、仙桃市1例、天门市7例、潜江市1例)。目前仍在院治疗6738例（其中：重症956例、危重症338例），均在定点医疗机构接受隔离治疗。累计追踪密切接触者41075人，尚在接受医学观察36838人。(人民日报) 收起全文d
                ",1
2020年02月01日 07:43,4467062774307921,陈震同学,1750270991,268,21,903,"
                    #双黄连可抑制新型冠状病毒# ，一夜之间，双黄连又火了，不管怎样，希望是真的吧………… 圈我的基本都是骂我的，嗯，我看到了，您多喝点！我就免了，我吃个双黄莲 蓉月饼压压惊～ ​                ",3
2020年02月01日 07:39,4467061818459537,中国新闻周刊,1642512402,100,63,292,"
                    【抑制并不等于预防和治疗！特别提醒：#请勿抢购自行服用双黄连口服液#】#周刊君与你共同战疫# 31日新华社记者从中国科学院上海药物所获悉，该所和武汉病毒所联合研究初步发现，中成药双黄连口服液可抑制新型冠状病毒。目前该发现仍是初步研究，该药已在上海公共卫生临床中心、华中科技大学附属同济医院开展临床研究，对病人如何有效还要做大量的实验。特别提醒：按照@世界卫生组织 ，到目前为止，还没有用于预防和治疗新型冠状病毒的药物。特定的治疗方法正在研究中，并将通过临床试验进行测试。再次提醒：普通人请勿自行服用双黄连口服液，运用中医中药，脱离辨证论治都是不准确的！治病请遵医嘱。 收起全文d
                ",16.0
2020年02月01日 07:37,4467061177039738,环球网,1686546714,107,84,433,"
                    【抑制并不等于预防和治疗！特别提醒：#请勿抢购自行服用双黄连口服液#】31日新华社记者从中国科学院上海药物所获悉，该所和武汉病毒所联合研究初步发现，中成药双黄连口服液可抑制新型冠状病毒。目前该发现仍是初步研究，该药已在上海公共卫生临床中心、华中科技大学附属同济医院开展临床研究，对病人如何有效还要做大量的实验。特别提醒：按照@世界卫生组织 ，到目前为止，还没有用于预防和治疗新型冠状病毒的药物。特定的治疗方法正在研究中，并将通过临床试验进行测试。再次提醒：普通人请勿自行服用双黄连口服液，运用中医中药，脱离辨证论治都是不准确的！治病请遵医嘱。（人民日报） 收起全文d
                ",16.0
2020年02月01日 07:59,4467066873047359,天涯社区,2140585607,85,43,352,"
                    【#市民深夜排百米长队买双黄连#：买药排队最长的一次】据@人民日报 ，中国科学院上海药物所和武汉病毒所联合研究初步发现，#双黄连可抑制新型冠状病毒#。此消息一出，网上各大药店瞬间售空。1月31日夜里，河南平顶山不少市民深夜在药店门前排队购买，队伍长达百米。L一手video的秒拍视频 ​​​                ",6.0
2020年02月01日 07:43,4467062796046369,新浪新闻客户端,2318910945,53,45,161,"
                    【抑制并不等于预防和治疗！特别提醒：#请勿抢购自行服用双黄连口服液#】31日新华社记者从中国科学院上海药物所获悉，该所和武汉病毒所联合研究初步发现，中成药双黄连口服液可抑制新型冠状病毒。目前该发现仍是初步研究，该药已在上海公共卫生临床中心、华中科技大学附属同济医院开展临床研究，对病人如何有效还要做大量的实验。特别提醒：按照@世界卫生组织 ，到目前为止，还没有用于预防和治疗新型冠状病毒的药物。特定的治疗方法正在研究中，并将通过临床试验进行测试。再次提醒：普通人请勿自行服用双黄连口服液，运用中医中药，脱离辨证论治都是不准确的！治病请遵医嘱。（人民日报） 收起全文d
                ",16.0
2020年02月01日 06:04,4467037776855869,kano_dayo,6193535701,121,35,1732,"
                    每次看到新型冠状病毒的新闻，我就会想起大家，感觉很担心。就像大家爱护我一样，我也很珍惜大家。请务必让我珍惜的你们过得好好的，让你们平安无事。然后，想必医院和医护人员们现在也正在和新型冠状病毒搏斗，我也很担心他们。祝愿将来能带着笑容见到大家。 ​                ",4.0
2020年02月01日 06:41,4467047008045342,楚天都市报,1720962692,19,37,245,"
                    【小盆友真棒！退票留汉的6岁小朋友画组图抗疫】原本计划全家春节去珠海长隆旅游，因武汉爆发新型冠状病毒肺炎疫情而选择退票留汉在家，6岁的小朋友天天被关在家憋了三四天，在接触了埃博拉病毒和冠状病毒的绘本及动画片后，有感而发，两小时内画完了一组连环画，为留守在武汉的小朋友们和奋战一线的医护人员加油。（武汉发布） 收起全文d
                ",1
2020年02月01日 06:53,4467050196376886,21世纪经济报道,1651428902,34,67,67,"
                    #双黄连可抑制新型冠状病毒# ？【#上海药物所回应# ：科学的事情我们不想说得太过】问：双黄连这个事情是真的吗？答：对，有抑制作用是初步发现，初步发现对病毒有抑制。问：早期服用能控制病毒吗？早期服用会有好处吗？答：目前还没有这么详细的研究，因为我们只是在武汉病毒所做了一个初步的验证。问：可以抑制病毒的说法是准确的嘛？答：对对对，但也不能太拔高，因为这个科学的事情我们不想说得太过。问：目前还在临床研究阶段吗？答：是这样，我们后续会在上海市临床医学（研究）中心做一些实验，因为双黄连本身就是上市的药物，但是对病人如何有效，我们还要做大量的实验。问：那么消息出来，大家都去抢购双黄连，您觉得有必要吗？答：这个我们，恩……问：临床试验前期有相关试验数据吗？答：我这边没有，我不知道，我现在没办法回答您这个问题。问：喝了双黄连就对治病有效吗？答：我们现在也不好说这个问题。（@国是直通车） 收起全文d
                ",13.5
2020年02月01日 07:40,4467061957116421,中国新闻网,1784473157,131,115,481,"
                    【抑制并不等于预防和治疗！特别提醒：#请勿抢购自行服用双黄连口服液#】31日新华社记者从中国科学院上海药物所获悉，该所和武汉病毒所联合研究初步发现，中成药双黄连口服液可抑制新型冠状病毒。目前该发现仍是初步研究，该药已在上海公共卫生临床中心、华中科技大学附属同济医院开展临床研究，对病人如何有效还要做大量的实验。特别提醒：按照@世界卫生组织 ，到目前为止，还没有用于预防和治疗新型冠状病毒的药物。特定的治疗方法正在研究中，并将通过临床试验进行测试。再次提醒：普通人请勿自行服用双黄连口服液，运用中医中药，脱离辨证论治都是不准确的！治病请遵医嘱。 收起全文d
                ",16.0
2020年02月01日 07:44,4467063042946152,成都商报,1700648435,40,11,109,"
                    【#抑制并不等于预防和治疗#！特别提醒：#请勿抢购自行服用双黄连口服液#】31日新华社记者从中国科学院上海药物所获悉，该所和武汉病毒所联合研究初步发现，中成药双黄连口服液可抑制新型冠状病毒。目前该发现仍是初步研究，该药已在上海公共卫生临床中心、华中科技大学附属同济医院开展临床研究，对病人如何有效还要做大量的实验。特别提醒：按照@世界卫生组织 ，到目前为止，还没有用于预防和治疗新型冠状病毒的药物。特定的治疗方法正在研究中，并将通过临床试验进行测试。再次提醒：普通人请勿自行服用双黄连口服液，运用中医中药，脱离辨证论治都是不准确的！治病请遵医嘱。#市民深夜排百米长队买双黄连# L红星视频的秒拍视频 收起全文d
                ",16.0
2020年02月01日 07:25,4467058194308579,环球时报,1974576991,132,79,688,"
                    【#美宣布暂禁止曾到访中国的外国人入境#】美东31日下午，白宫就新型冠状病毒疫情举行发布会，美国卫生与公众服务部长亚历克斯·阿扎宣布新型冠状病毒疫情构成美国公共健康紧急事件。同时，阿扎还宣布，从美东时间2月2日下午5时开始 ，过去14天内曾到访中国的外国人（美国公民和永久居民的直系亲属除外）将被暂br/>美国官员在发布会称，从2月2日开始，任何在过去14天内到过中国湖北省的美国公民入境美国时，都将被强制隔离最多14天。在过去14天内曾到访中国大陆其他地区的美国公民则将接受入境筛查，并接受最多14天的监测和自我隔离。美国还计划把所有来自中国的航班集中到纽约、芝加哥、旧金山、洛杉矶、西雅图、亚特兰大、檀香山的7个机场。发布会上，阿扎感谢中国同全球卫生官员保持合作。美国副国务卿比根也在会上表示，美国对中国政府提供的合作深表感激，双方正共同努力，以找到对付新型冠状病毒所带来的一切风险与挑战的方式。美国将继续与中国合作，愿意为中方提供技术援助和物资援助。美方正努力寻找捐赠者并进行相应安排，以帮助中国人民渡过难关。（人民日报） 收起全文d
                ",22.0
2020年02月01日 07:43,4467062799510647,新浪看点,1778758223,65,286,488,"
                    【抑制并不等于预防和治疗！特别提醒：#请勿抢购自行服用双黄连口服液#】31日新华社记者从中国科学院上海药物所获悉，该所和武汉病毒所联合研究初步发现，中成药双黄连口服液可抑制新型冠状病毒。目前该发现仍是初步研究，该药已在上海公共卫生临床中心、华中科技大学附属同济医院开展临床研究，对病人如何有效还要做大量的实验。特别提醒：按照@世界卫生组织 ，到目前为止，还没有用于预防和治疗新型冠状病毒的药物。特定的治疗方法正在研究中，并将通过临床试验进行测试。再次提醒：普通人请勿自行服用双黄连口服液，运用中医中药，脱离辨证论治都是不准确的！治病请遵医嘱。（人民日报） 收起全文d
                ",16.0
2020年02月01日 07:24,4467057971903402,搞笑沙雕集中营,7304857626,5,40,137,"
                    魔术师一边就怕有一个一本正经的兄弟😂😂😂#最搞冷笑话##幽默风向标##双黄连可抑制新型冠状病毒# L搞笑是不正经的的微博视频 ​                ",-2.0
2020年02月01日 07:11,4467054687924665,新浪新闻客户端,2318910945,16,18,54,"
                    【#新型冠状病毒肺炎最新情况# #西班牙确诊首例病例#】当地时间31日晚，在西班牙戈梅拉岛（LA GOMERA）确诊一名新型冠状病毒感染的肺炎病例。该患者为德国国籍，目前他在岛上的医院接受隔离和治疗。戈梅拉岛是西班牙加那利群岛中的一个岛屿，是德国人与英国人的度假圣地，该岛距离首都马德里约2000公里远。（央视新闻） 收起全文d
                ",5
